ID,Year of Birth,Education Level,Marital Status,Annual Salary,Children at Home,Teenagers at Home,Registration Date,Days Since Last Purchase,Spending on Electronics,Spending on Toys,Spending on Furniture,Spending on Utilities,Spending on Food,Spending on Clothing,Number of Discount Purchases,Number of Web Purchases,Number of Catalog Purchases,Number of Store Purchases,Number of Website Visits per Month,Purchase in Campaign 1,Purchase in Campaign 2,Purchase in Campaign 3,Purchase in Campaign 4,Purchase in Campaign 5,Purchased,Country
1362,1972,,Single,31907.0,0,0,03/04/2020,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,Germany
6768,1962,,Divorced,37859.0,1,2,01/11/2020,75,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,Chile
2375,1972,,Married,30261.0,1,2,9/04/2022,75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,United States
6856,1979,,Married,21645.0,1,0,09/03/2019,75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,1,Germany
4066,1978,,Divorced,21282.0,1,0,05/11/2018,76,1,5,8,4,8,20,2,2,1,2,6,0,0,0,0,0,0,United States
4333,1954,,Married,32144.0,1,1,3/04/2021,76,41,0,10,0,0,3,4,2,1,3,7,0,1,0,0,0,0,Argentina
2948,1954,Master's,Divorced,62637.0,0,1,03/01/2018,76,104,12,48,4,12,5,1,2,2,5,2,0,0,0,0,0,0,Chile
4927,1971,,Married,16626.0,2,0,1/03/2021,76,8,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0,Spain
7426,1971,,Single,54690.0,1,1,11/07/2020,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,United States
8360,1971,,Single,54690.0,1,1,11/07/2020,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,United States
4058,1955,Doctorate,Single,61284.0,0,0,10/04/2020,76,618,15,106,20,7,45,1,11,2,8,6,0,1,0,0,0,0,United States
10755,1976,,Single,23718.0,1,0,09/02/2020,76,6,3,14,15,7,36,3,3,1,2,7,0,0,0,0,0,0,Brazil
8414,1962,Doctorate,Single,33419.0,0,1,8/02/2023,76,56,0,12,0,0,18,2,2,0,4,7,0,0,0,0,0,0,United States
6810,1983,,Divorced,82025.0,0,0,05/01/2023,76,267,98,606,48,70,98,1,3,2,6,1,0,0,1,0,0,1,Spain
3839,1958,,Single,15056.0,1,1,05/03/2020,76,6,12,3,21,6,40,5,2,2,3,5,0,0,0,0,0,0,United States
3483,1958,,Single,48192.0,0,0,04/06/2020,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,1,Chile
238,1967,,Married,67309.0,1,1,1/04/2023,76,515,47,181,149,95,95,15,9,6,9,7,0,0,0,0,0,0,United States
591,1957,,Divorced,66033.0,0,1,01/05/2022,76,293,35,179,46,59,65,2,8,3,7,7,0,0,0,0,0,0,Argentina
5063,1977,,Single,28769.0,1,0,12/04/2022,76,41,5,129,10,3,3,3,4,1,4,9,0,0,0,0,0,0,United States
4303,1957,Doctorate,Married,6835.0,0,1,12/08/2019,76,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0,Chile
2258,1986,,Single,32880.0,1,0,12/04/2019,76,8,4,15,7,6,2,1,1,0,3,8,0,0,0,0,0,0,United States
7301,1982,,Single,23616.0,1,0,11/02/2022,76,4,22,11,3,7,32,2,3,0,3,8,0,0,0,0,0,1,United States
11121,1981,,Single,19419.0,1,0,11/07/2020,76,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,Argentina
5287,1973,,Single,34961.0,1,0,6/04/2021,77,45,2,26,4,1,1,3,3,1,3,7,0,0,0,0,0,0,United States
6457,1976,,Divorced,64892.0,0,1,5/07/2021,77,527,24,230,32,24,65,2,6,4,12,4,0,0,0,0,0,0,Spain
3559,1988,,Single,16248.0,1,0,05/10/2018,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,Argentina
5577,1983,,Married,43776.0,1,0,05/03/2018,77,8,0,9,2,1,3,1,1,0,2,6,0,0,0,0,0,0,United States
641,1967,,Single,52074.0,0,1,04/04/2018,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,Argentina
954,1960,,Divorced,22123.0,0,0,3/03/2021,77,3,3,24,34,7,31,1,2,1,3,5,0,0,0,0,0,0,Brazil
1834,1978,Master's,Single,35544.0,1,0,03/08/2018,77,30,5,23,4,1,4,1,2,0,3,7,0,0,0,0,0,0,Spain
8789,1989,,Single,59060.0,1,0,01/11/2018,77,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,United States
10584,1976,,Single,65665.0,0,1,12/02/2020,77,225,162,387,106,36,29,1,5,10,8,3,0,0,0,0,0,0,United States
2337,1971,,Divorced,29819.0,1,0,10/01/2023,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,United States
6071,1989,,Single,81217.0,0,0,07/01/2023,77,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,United States
295,1989,,Single,81217.0,0,0,07/01/2023,77,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,United States
10203,1990,,Single,26095.0,1,0,6/02/2023,77,11,7,9,3,1,11,1,1,0,3,7,0,0,0,0,0,0,United States
3968,1970,,Divorced,65706.0,0,0,06/01/2023,77,918,10,129,13,0,129,1,11,3,12,7,0,1,1,0,1,1,Chile
4037,1976,,Divorced,31859.0,1,0,6/02/2023,77,3,1,3,8,0,5,1,1,0,2,7,0,0,0,0,0,0,Spain
6932,1941,Doctorate,Single,93027.0,0,0,4/07/2023,77,1285,42,716,55,0,21,0,7,10,5,2,0,0,1,0,0,0,United States
10159,1970,,Divorced,58710.0,0,1,3/08/2023,77,440,81,368,0,122,174,6,11,5,9,6,0,0,0,0,0,0,Brazil
1177,1966,Master's,Married,49618.0,1,1,1/03/2023,77,80,3,26,4,2,14,4,3,1,3,7,0,0,0,0,0,0,United States
9426,1964,Master's,Single,58308.0,0,1,01/11/2020,77,691,0,69,10,0,130,4,2,6,3,8,0,0,0,0,0,0,United States
10637,1964,,Single,40800.0,1,2,01/01/2020,77,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,0,United States
10826,1959,,Single,18690.0,0,0,12/03/2022,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,United States
4086,1959,,Single,18690.0,0,0,12/03/2022,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,Germany
10304,1959,,Single,18690.0,0,0,12/03/2022,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,United States
7998,1958,,Married,28087.0,1,1,12/11/2019,77,53,8,17,13,0,21,3,2,2,2,7,0,0,0,0,0,0,Argentina
10992,1967,,Married,75702.0,1,1,08/09/2022,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,Spain
6383,1971,Doctorate,Married,32892.0,1,0,5/04/2021,78,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,Spain
10536,1971,Doctorate,Married,32892.0,1,0,5/04/2021,78,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,United States
6036,1959,Master's,Married,89120.0,0,0,3/02/2021,78,1168,92,408,72,129,55,1,5,6,7,1,0,0,1,0,0,0,United States
11092,1961,,Single,27116.0,1,1,03/02/2018,78,12,1,21,2,2,3,2,2,0,3,7,0,0,0,0,0,0,Spain
538,1989,,Single,46107.0,1,0,02/10/2018,78,31,9,27,16,9,33,1,1,1,4,3,0,0,0,0,0,0,Spain
10022,1973,Doctorate,Single,54466.0,1,1,02/09/2018,78,12,0,4,0,0,0,1,1,0,2,5,0,0,0,0,0,0,United States
10157,1965,,Single,59686.0,0,1,1/04/2021,78,89,15,89,34,42,5,1,4,1,6,4,0,0,0,0,0,0,Chile
3503,1950,,Divorced,82460.0,0,0,12/02/2020,78,255,47,573,52,32,15,1,5,3,6,1,0,0,0,0,0,0,Spain
146,1960,Doctorate,Single,76045.0,0,0,11/03/2023,78,760,53,400,17,93,0,1,4,5,11,2,0,0,0,1,0,0,United States
5538,1975,,Divorced,83829.0,0,0,10/08/2020,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,1,United States
3910,1975,,Divorced,83829.0,0,0,10/08/2020,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,1,United States
4227,1968,Master's,Married,32889.0,1,1,09/06/2020,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,United States
6634,1979,Master's,Divorced,33462.0,1,0,08/07/2020,78,22,3,18,0,0,11,1,2,0,3,7,0,0,0,0,0,0,Spain
8916,1975,,Divorced,36627.0,2,0,7/04/2023,78,9,1,5,0,0,1,1,0,0,3,5,0,0,0,0,0,0,Spain
6460,1982,,Single,28718.0,1,0,7/07/2023,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,Argentina
5883,1972,,Single,77981.0,1,0,5/03/2023,78,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,United States
10091,1956,,Single,60230.0,0,1,05/05/2022,78,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,United States
697,1969,,Married,74918.0,0,0,03/11/2020,78,972,59,913,25,19,59,1,5,9,6,3,0,0,1,0,0,0,United States
2607,1953,,Single,40464.0,0,1,01/11/2020,78,424,17,118,7,23,41,6,8,2,8,8,0,0,0,0,0,0,United States
8427,1956,Master's,Single,64857.0,0,0,11/04/2022,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,United States
217,1956,Master's,Single,64857.0,0,0,11/04/2022,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,Chile
6202,1960,,Married,63381.0,0,1,10/05/2019,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,United States
3856,1960,,Married,63381.0,0,1,10/05/2019,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,United States
10648,1982,,Married,66664.0,0,0,9/04/2022,78,398,96,447,220,96,32,1,5,7,6,3,0,0,0,0,0,0,United States
5120,1982,,Married,66664.0,0,0,9/04/2022,78,398,96,447,220,96,32,1,5,7,6,3,0,0,0,0,0,0,Spain
6749,1966,,Single,86358.0,1,1,08/08/2019,78,957,47,494,82,47,95,4,5,3,6,8,0,0,0,0,0,0,United States
1584,1977,,Single,41443.0,1,0,04/01/2018,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,Spain
9559,1961,Doctorate,Single,57072.0,0,1,1/04/2021,79,944,0,60,0,0,30,2,7,5,13,5,1,0,0,0,0,0,Chile
771,1967,,Married,54178.0,0,1,1/04/2021,79,135,9,39,4,0,7,1,2,2,5,2,0,0,0,0,0,0,Germany
5237,1950,Doctorate,Single,48767.0,1,2,01/01/2018,79,28,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0,Brazil
2461,1955,Master's,Single,51124.0,1,1,12/05/2022,79,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,Chile
5474,1970,,Single,43020.0,1,0,11/02/2023,79,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,
2895,1963,,Single,49980.0,0,1,10/04/2023,79,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,Argentina
7972,1955,,Single,72906.0,0,0,9/02/2023,79,400,32,519,71,75,54,1,3,4,9,1,0,0,0,0,0,0,United States
10067,1976,,Married,25176.0,1,1,08/10/2020,79,4,0,4,0,0,5,1,1,0,2,7,0,0,0,0,0,0,Germany
500,1977,,Married,96876.0,0,0,08/06/2020,79,908,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0,1,United States
922,1979,,Single,31086.0,1,1,05/04/2020,79,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,Germany
2861,1983,,Single,24072.0,1,0,04/01/2023,79,9,1,6,3,0,4,1,1,0,2,8,0,0,0,0,0,0,United States
375,1954,,Divorced,76773.0,0,0,2/04/2023,79,516,56,449,86,33,16,1,2,2,11,1,0,0,0,0,0,0,United States
10936,1965,,Single,72190.0,0,0,2/07/2023,79,597,166,597,172,166,249,1,5,6,4,3,0,0,0,0,0,0,Brazil
10314,1948,Doctorate,Single,83837.0,0,0,12/03/2022,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,1,Argentina
4240,1978,,Single,17345.0,1,0,11/03/2019,79,4,9,16,17,0,12,2,2,1,2,8,0,0,0,0,0,0,United States
2674,1958,Master's,Single,75154.0,0,1,09/04/2019,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,1,
2563,1961,,Single,28249.0,0,0,6/03/2021,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,Argentina
8312,1961,,Single,28249.0,0,0,6/03/2021,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,United States
6999,1980,Master's,Single,69661.0,0,0,5/07/2021,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,Argentina
7574,1979,Doctorate,Married,27922.0,1,0,05/10/2018,80,11,0,13,2,4,11,1,2,0,3,4,0,0,0,0,0,0,Spain
5223,1966,Master's,Married,45903.0,0,1,4/04/2021,80,33,8,10,2,10,3,2,2,1,3,4,0,0,0,0,0,0,Spain
2952,1977,Master's,Single,36273.0,1,0,4/03/2021,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,United States
7683,1968,Master's,Single,70777.0,0,1,2/04/2021,80,554,35,113,0,7,78,3,5,3,12,3,0,0,0,0,0,0,United States
9481,1976,,Single,17148.0,1,0,1/03/2021,80,9,9,11,13,10,16,4,3,1,3,8,0,0,0,0,0,0,Chile
9907,1969,Master's,Married,66476.0,0,1,12/04/2020,80,742,28,152,25,9,57,2,6,8,10,4,0,0,0,0,0,0,Germany
5454,1979,Master's,Single,45057.0,1,0,12/01/2020,80,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,
3798,1968,,Single,41120.0,1,1,11/06/2020,80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,United States
7281,1959,Doctorate,Single,,0,0,11/05/2020,80,81,11,50,3,2,39,1,1,3,4,2,0,0,0,0,0,0,Brazil
4259,1986,Master's,Single,19485.0,2,0,09/01/2023,80,6,0,4,0,0,0,1,1,0,2,7,0,0,0,0,0,0,Argentina
2549,1983,Doctorate,Married,21840.0,1,0,07/01/2023,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,United States
6437,1985,,Single,41473.0,1,0,06/01/2023,80,21,8,20,15,3,9,1,2,0,3,7,0,0,0,0,0,0,United States
2488,1956,,Divorced,31395.0,1,1,3/04/2023,80,23,1,25,0,8,7,4,2,1,3,6,0,0,0,0,0,0,United States
3945,1947,Doctorate,Divorced,68117.0,0,1,03/10/2020,80,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,1,United States
702,1975,,Divorced,47682.0,0,1,2/03/2023,80,162,61,83,97,57,61,4,4,3,8,5,0,0,0,0,0,0,United States
9010,1972,Master's,Single,83151.0,0,0,02/10/2020,80,968,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,1,United States
9710,1969,Doctorate,Divorced,58086.0,0,1,01/05/2022,80,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,United States
1509,1958,Doctorate,Married,84460.0,0,0,01/04/2020,80,152,27,103,106,54,81,0,9,9,4,5,0,1,1,1,1,1,United States
9120,1962,,Single,66565.0,0,1,12/05/2019,80,747,10,161,65,40,42,4,4,2,9,8,0,0,0,0,0,0,United States
5252,1969,,Divorced,23910.0,1,0,10/03/2022,80,16,12,18,7,1,13,1,2,0,3,7,0,0,0,0,0,0,United States
5959,1968,,Single,35893.0,1,1,10/03/2022,80,158,0,23,0,0,18,6,3,1,5,8,0,0,0,0,0,0,Argentina
7441,1973,,Divorced,71128.0,1,0,10/06/2019,80,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,
4271,1989,,Married,38683.0,1,0,10/04/2019,80,46,35,69,84,41,66,6,4,1,6,7,0,0,0,0,0,0,Argentina
4095,1971,,Single,37150.0,1,0,09/11/2019,80,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,
8852,1976,,Single,61064.0,0,1,8/08/2022,80,387,126,342,0,45,180,5,8,4,11,6,0,0,0,0,0,0,United States
7698,1976,Doctorate,Single,51650.0,0,1,05/11/2018,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,Argentina
4174,1956,Master's,Married,55249.0,0,1,4/02/2021,81,97,1,19,2,0,11,1,2,1,4,3,0,0,0,0,0,0,United States
3182,1973,Doctorate,Single,46854.0,1,1,3/08/2021,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,1,Argentina
193,1996,,Single,14421.0,0,0,2/02/2021,81,0,0,2,3,3,8,1,1,0,2,5,1,0,0,0,0,0,United States
5229,1969,Doctorate,Married,54132.0,0,1,2/03/2021,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,Germany
5555,1975,,Divorced,153924.0,0,0,02/07/2018,81,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,United States
7732,1978,,Single,64813.0,1,0,01/02/2018,81,293,0,124,179,97,52,1,7,2,10,5,0,0,0,0,0,0,United States
310,1970,Master's,Single,61872.0,0,1,12/07/2023,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,Chile
6261,1979,,Single,58025.0,0,1,11/03/2023,81,270,31,88,11,48,22,3,3,2,10,4,0,0,0,0,0,0,Argentina
6274,1948,Master's,Single,83790.0,0,0,11/03/2023,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,Spain
1655,1979,,Married,34350.0,1,0,10/01/2023,81,16,3,15,2,1,11,1,1,0,3,7,0,0,0,0,0,0,Brazil
2740,1958,Doctorate,Divorced,33438.0,1,1,9/04/2023,81,62,1,16,3,2,6,4,2,1,4,5,0,0,0,0,0,0,United States
4328,1986,,Single,21955.0,1,0,09/07/2020,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,United States
17,1971,Doctorate,Single,60491.0,0,1,09/06/2020,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,United States
9153,1964,Doctorate,Single,59304.0,0,1,7/07/2023,81,418,61,428,80,51,10,3,7,8,10,5,0,0,0,0,0,0,United States
520,1974,,Single,34421.0,1,0,07/01/2020,81,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,United States
8372,1974,,Single,34421.0,1,0,07/01/2020,81,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,Spain
73,1953,Doctorate,Single,51411.0,1,2,5/03/2023,81,14,0,3,0,0,1,1,0,0,3,5,0,0,0,0,0,0,Argentina
2002,1958,,Divorced,71964.0,0,0,05/05/2022,81,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,United States
6059,1953,Doctorate,Married,64504.0,1,2,03/04/2020,81,986,36,168,16,0,108,7,11,3,4,7,0,0,0,0,0,1,United States
11166,1961,,Single,49678.0,0,1,02/02/2020,81,229,5,56,3,2,20,2,6,2,4,7,0,0,0,0,0,0,United States
6257,1976,Master's,Single,60482.0,0,1,1/04/2023,81,255,43,134,37,14,24,1,7,2,7,7,0,0,0,0,0,0,Spain
9224,1972,Doctorate,Single,55260.0,0,1,12/04/2019,81,825,8,53,11,0,242,2,8,10,5,6,0,0,0,0,0,0,Spain
8732,1969,Master's,Divorced,67369.0,0,1,11/02/2022,81,1298,0,70,37,14,42,4,7,4,10,4,0,1,1,0,0,1,United States
955,1962,Master's,Married,47175.0,1,1,10/03/2022,81,167,2,44,6,2,19,7,4,2,4,8,1,0,0,0,0,1,Spain
4910,1967,,Divorced,68743.0,0,0,8/02/2022,81,1132,134,384,175,134,115,1,11,5,13,7,0,0,0,0,0,0,
564,1981,Doctorate,Married,56937.0,1,0,08/04/2019,81,746,8,125,11,8,8,7,8,6,9,6,0,1,0,0,0,1,United States
8931,1986,,Married,83033.0,1,0,5/04/2021,82,812,99,431,237,149,33,1,11,4,10,5,0,0,0,1,0,0,Spain
1998,1976,,Single,37697.0,1,0,02/07/2018,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,Argentina
1250,1976,,Single,37697.0,1,0,02/07/2018,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,United States
8397,1951,,Single,44689.0,1,1,01/10/2018,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,United States
9672,1970,,Single,23162.0,1,1,12/01/2023,82,8,3,9,19,4,22,3,1,1,3,6,0,0,0,0,0,0,Chile
2125,1959,,Divorced,63033.0,0,0,11/03/2023,82,194,61,480,225,112,30,1,3,4,8,2,0,0,0,0,0,0,
5975,1967,Doctorate,Single,40304.0,1,0,9/02/2023,82,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,Chile
983,1984,,Single,40059.0,1,0,09/01/2023,82,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,
9938,1954,,Single,80067.0,0,0,09/01/2023,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,Argentina
4385,1981,Doctorate,Single,36038.0,1,0,5/08/2023,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,United States
1612,1981,Doctorate,Single,,1,0,5/08/2023,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,Brazil
803,1968,,Married,40521.0,1,1,04/05/2020,82,12,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,United States
10675,1956,Doctorate,Single,66334.0,0,1,04/03/2020,82,909,11,218,0,0,23,2,9,3,5,5,0,0,0,0,0,1,United States
7004,1984,,Single,11012.0,1,0,03/01/2023,82,24,3,26,7,1,23,3,3,1,2,9,1,0,0,0,0,0,Argentina
4432,1976,,Divorced,31615.0,1,0,03/01/2023,82,2,3,20,6,11,9,2,2,0,3,7,0,0,0,0,0,0,United States
5079,1971,,Single,,1,1,03/03/2020,82,71,1,16,0,0,9,4,2,1,3,8,0,0,0,0,0,0,Brazil
4475,1949,Doctorate,Single,69098.0,0,0,02/01/2023,82,1315,22,780,145,0,178,1,7,8,9,5,0,0,0,0,0,0,United States
10868,1951,,Divorced,70792.0,0,0,02/06/2020,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,United States
6742,1979,,Single,17688.0,1,0,1/07/2023,82,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,0,United States
5692,1989,,Single,25443.0,1,0,12/04/2022,82,1,4,3,8,9,7,1,1,0,3,8,0,0,0,0,0,0,Spain
339,1972,Doctorate,Single,57091.0,0,1,11/04/2022,82,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,1,United States
10398,1981,,Single,24336.0,1,0,08/08/2022,82,1,6,2,8,2,12,1,1,0,2,7,0,0,0,0,0,0,United States
8017,1981,,Single,51111.0,1,1,6/04/2021,83,22,0,19,6,5,3,2,2,0,3,6,0,0,0,0,0,0,Spain
3722,1972,,Single,44503.0,1,1,4/03/2021,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,United States
7326,1971,Master's,Single,56850.0,0,1,3/04/2021,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,Chile
2416,1969,Doctorate,Single,66582.0,0,0,03/03/2018,83,789,25,420,16,38,0,1,2,8,9,1,0,0,0,0,0,0,United States
1878,1985,,Single,23148.0,0,0,2/04/2021,83,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,United States
5278,1964,,Single,82224.0,0,0,1/04/2021,83,307,26,360,138,31,40,1,6,9,5,3,0,0,0,1,0,0,Germany
5734,1974,Doctorate,Single,61917.0,1,1,11/05/2022,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,United States
4370,1966,,Married,43482.0,2,1,11/07/2023,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,Argentina
8405,1979,,Divorced,68274.0,1,1,9/02/2023,83,135,25,51,23,25,46,2,4,2,5,3,0,0,0,0,0,0,Spain
7617,1974,,Single,42373.0,1,1,8/03/2023,83,67,5,61,3,8,19,5,2,1,5,5,0,0,0,0,0,0,United States
10339,1954,Master's,Married,,0,1,6/04/2023,83,161,0,22,0,0,24,2,4,1,4,6,0,0,0,0,0,0,Brazil
6376,1979,,Single,57537.0,1,0,06/10/2020,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,Brazil
2150,1958,Doctorate,Divorced,80995.0,0,1,05/11/2020,83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,Chile
7386,1976,,Divorced,30992.0,1,0,4/04/2023,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,Chile
3006,1976,,Divorced,30992.0,1,0,4/04/2023,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,Chile
11088,1971,Doctorate,Married,78642.0,0,1,04/01/2023,83,1396,0,322,46,35,17,1,4,9,4,6,0,0,0,0,0,0,United States
5185,1955,,Single,74268.0,0,0,2/02/2023,83,199,66,315,97,174,41,1,4,3,5,2,0,0,0,0,0,0,Spain
3523,1962,,Married,75072.0,0,1,1/04/2023,83,583,34,309,0,22,125,2,5,4,8,3,0,0,0,0,0,0,United States
55,1963,,Married,56253.0,0,1,12/07/2019,83,509,0,65,7,11,5,4,7,2,9,6,0,0,0,0,0,0,United States
3807,1955,,Married,59925.0,0,1,11/02/2022,83,473,21,176,19,21,56,3,9,2,9,6,0,0,0,0,0,0,United States
2453,1960,,Married,62807.0,0,1,8/08/2022,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,United States
7787,1960,,Married,62807.0,0,1,8/08/2022,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,Chile
2230,1970,Doctorate,Single,23626.0,1,0,5/04/2021,84,27,2,14,0,0,0,3,3,1,3,5,0,0,0,0,0,0,Germany
8146,1976,Master's,Married,46106.0,1,1,05/11/2018,84,30,0,8,2,0,14,1,1,1,2,6,0,0,0,0,0,0,Spain
988,1965,,Single,81168.0,0,0,05/07/2018,84,410,0,592,147,22,22,1,6,4,7,3,0,0,0,1,0,0,United States
4832,1979,,Single,27244.0,1,0,03/07/2018,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,United States
3152,1957,,Married,26091.0,1,1,2/04/2021,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,Argentina
11188,1957,,Married,26091.0,1,1,2/04/2021,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,United States
361,1969,Master's,Single,43142.0,1,1,2/04/2021,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,Brazil
5939,1971,,Married,38232.0,1,1,1/02/2021,84,43,5,28,7,6,33,4,3,1,3,5,0,0,0,0,0,0,United States
9349,1985,,Single,92533.0,0,0,12/01/2023,84,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,Germany
819,1945,,Divorced,63285.0,0,0,11/05/2020,84,508,124,249,50,38,134,1,6,5,13,3,0,0,0,0,0,0,United States
10120,1955,,Married,38946.0,0,1,10/01/2023,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,
4541,1955,,Married,38946.0,0,1,10/01/2023,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,Chile
2456,1975,Doctorate,Single,40233.0,0,1,10/02/2023,84,80,4,46,0,17,2,5,2,1,5,6,0,0,0,0,0,0,Spain
2516,1969,,Single,46831.0,1,1,06/08/2020,84,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,United States
11013,1987,,Married,67605.0,0,0,3/08/2023,84,336,28,282,184,54,54,1,2,8,6,1,0,0,0,0,0,0,United States
